# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              1495160
# River:                 RUNDE
# Station:               INGESI FLUMES
# Country:               ZW
# Latitude (dec. °):      -20.620000
# Longitude (de. °):       30.450000
# Catchment area (km²):     5390.000
# Altitude (m.a.s.l):        -999.00
# Next d/s station:      1495200
# Remarks:               
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1970 - 1980
# No. of years:          11
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1970;  -999.000;00;  -999.000;  -999.000;00;   3
1971;     0.000;03;    10.917;   126.000;01;  12
1972;     0.000;05;     9.250;    43.000;04;  12
1973;     0.000;01;    16.667;   178.000;12;  12
1974;     0.000;09;    32.500;   156.000;01;  12
1975;     0.000;11;    21.250;   125.000;02;  12
1976;     0.000;09;    12.167;    56.000;03;  12
1977;     0.000;08;    23.667;   140.000;03;  12
1978;  -999.000;00;  -999.000;  -999.000;00;   9
1979;     0.000;06;     3.083;    12.000;01;  12
1980;  -999.000;00;  -999.000;  -999.000;00;   9
#
#
# For ENTIRE PERIOD
# Calculated only from years with less than 2 months missing
#
#   LQ:   lowest monthly discharge from the entire period
#   MQ_1: mean discharge of all monthly discharges in the period [m³/s]
#   MQ_2: mean discharge volume per year of all monthly discharges in the period [km³/a]
#   MQ_3: mean runoff per year of all monthly discharges in the period [mm/a]
#   HQ:   highest monthly discharge from the entire periode
#   n:    number of available months used for MQ calculation
#
LQ;MQ_1;MQ_2;MQ_3;HQ;n
     0.000;    16.128;     0.509;        94;   178.000;  117
#
#
# For EACH MONTH of the year (12 records covering max. n years)
# Calculated only for months with <= 10 missing days
#
#   month: month (1=January)
#   LQ:    lowest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   MQ:    mean discharge from all monthly discharges of the given month in the entire period
#   HQ:    highest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   std:   standard deviation of all monthly discharges of the given month in the entire period
#   n:     number of available daily values used for computation
#
month;LQ;year;MQ;HQ;year;std;n
01;     0.000;1973;    52.900;   156.000;1974;    64.610;   10
02;     2.000;1973;    45.444;   125.000;1975;    46.623;    9
03;     0.000;1971;    38.222;   140.000;1977;    44.910;    9
04;     0.000;1973;    16.000;    43.000;1972;    17.124;    9
05;     0.000;1971;     3.300;     9.000;1978;     3.622;   10
06;     0.000;1971;     1.400;     5.000;1978;     1.776;   10
07;     0.000;1971;     1.000;     4.000;1978;     1.333;   10
08;     0.000;1971;     0.500;     2.000;1978;     0.707;   10
09;     0.000;1971;     0.600;     3.000;1975;     0.966;   10
10;     0.000;1970;     0.800;     4.000;1976;     1.316;   10
11;     0.000;1971;     5.300;    17.000;1973;     6.766;   10
12;     0.000;1971;    33.200;   178.000;1973;    54.674;   10
