# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              1234700
# River:                 MARADI
# Station:               NIELLOUA
# Country:               NE
# Latitude (dec. °):       13.150000
# Longitude (de. °):        7.220000
# Catchment area (km²):     4800.000
# Altitude (m.a.s.l):         378.00
# Next d/s station:      1234680
# Remarks:               
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1976 - 1987
# No. of years:          12
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1976;     0.000;01;     4.489;    14.871;08;  12
1977;     0.000;01;     8.463;    65.323;08;  12
1978;     0.000;01;     8.298;    49.226;07;  12
1979;     0.000;01;     8.026;    39.129;07;  12
1980;     0.000;01;     8.305;    44.161;07;  12
1981;     0.000;01;     4.948;    27.806;07;  12
1982;     0.000;01;     4.587;    27.581;08;  12
1983;  -999.000;00;  -999.000;  -999.000;00;   0
1984;  -999.000;00;  -999.000;  -999.000;00;   0
1985;  -999.000;00;  -999.000;  -999.000;00;   8
1986;     0.000;01;     6.810;    34.129;07;  12
1987;  -999.000;00;  -999.000;  -999.000;00;   4
#
#
# For ENTIRE PERIOD
# Calculated only from years with less than 2 months missing
#
#   LQ:   lowest monthly discharge from the entire period
#   MQ_1: mean discharge of all monthly discharges in the period [m³/s]
#   MQ_2: mean discharge volume per year of all monthly discharges in the period [km³/a]
#   MQ_3: mean runoff per year of all monthly discharges in the period [mm/a]
#   HQ:   highest monthly discharge from the entire periode
#   n:    number of available months used for MQ calculation
#
LQ;MQ_1;MQ_2;MQ_3;HQ;n
     0.000;     7.062;     0.223;        46;    65.323;  108
#
#
# For EACH MONTH of the year (12 records covering max. n years)
# Calculated only for months with <= 10 missing days
#
#   month: month (1=January)
#   LQ:    lowest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   MQ:    mean discharge from all monthly discharges of the given month in the entire period
#   HQ:    highest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   std:   standard deviation of all monthly discharges of the given month in the entire period
#   n:     number of available daily values used for computation
#
month;LQ;year;MQ;HQ;year;std;n
01;     0.000;1976;     0.000;     0.000;1976;     0.000;    9
02;     0.000;1976;     0.000;     0.000;1976;     0.000;    9
03;     0.000;1976;     0.000;     0.000;1976;     0.000;    9
04;     0.000;1976;     0.007;     0.067;1978;     0.022;    9
05;     0.000;1977;     0.853;     4.032;1979;     1.399;    9
06;     2.767;1977;     9.463;    16.500;1981;     5.463;    9
07;     6.867;1982;    30.483;    49.226;1978;    15.203;    9
08;     8.774;1981;    33.226;    65.323;1977;    17.960;    9
09;     4.200;1982;    10.015;    16.333;1977;     4.336;    9
10;     0.000;1980;     0.692;     3.871;1976;     1.226;    9
11;     0.000;1976;     0.000;     0.000;1976;     0.000;    9
12;     0.000;1976;     0.000;     0.000;1976;     0.000;    9
