# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              3649965
# River:                 RIO PARAUAPEBAS
# Station:               FAZENDA RIO BRANCO
# Country:               BR
# Latitude (dec. °):       -5.783330
# Longitude (de. °):      -49.800000
# Catchment area (km²):     9398.000
# Altitude (m.a.s.l):        -999.00
# Next d/s station:      3649960
# Remarks:               
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1985 - 1995
# No. of years:          11
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1985;  -999.000;00;  -999.000;  -999.000;00;   5
1986;  -999.000;00;  -999.000;  -999.000;00;   9
1987;  -999.000;00;  -999.000;  -999.000;00;   8
1988;    15.917;09;   117.340;   326.000;04;  12
1989;    32.537;09;   167.211;   468.000;04;  12
1990;  -999.000;00;  -999.000;  -999.000;00;   6
1991;  -999.000;00;  -999.000;  -999.000;00;   3
1992;  -999.000;00;  -999.000;  -999.000;00;   4
1993;  -999.000;00;  -999.000;  -999.000;00;   8
1994;  -999.000;00;  -999.000;  -999.000;00;   9
1995;  -999.000;00;  -999.000;  -999.000;00;   8
#
#
# For ENTIRE PERIOD
# Calculated only from years with less than 2 months missing
#
#   LQ:   lowest monthly discharge from the entire period
#   MQ_1: mean discharge of all monthly discharges in the period [m³/s]
#   MQ_2: mean discharge volume per year of all monthly discharges in the period [km³/a]
#   MQ_3: mean runoff per year of all monthly discharges in the period [mm/a]
#   HQ:   highest monthly discharge from the entire periode
#   n:    number of available months used for MQ calculation
#
LQ;MQ_1;MQ_2;MQ_3;HQ;n
     3.323;   142.812;     4.504;       479;   474.129;   84
#
#
# For EACH MONTH of the year (12 records covering max. n years)
# Calculated only for months with <= 10 missing days
#
#   month: month (1=January)
#   LQ:    lowest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   MQ:    mean discharge from all monthly discharges of the given month in the entire period
#   HQ:    highest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   std:   standard deviation of all monthly discharges of the given month in the entire period
#   n:     number of available daily values used for computation
#
month;LQ;year;MQ;HQ;year;std;n
01;    54.577;1988;   197.744;   350.581;1986;    98.038;    8
02;   152.269;1988;   261.287;   411.179;1986;    97.059;    6
03;   167.071;1990;   304.111;   474.129;1986;    92.803;    8
04;   231.317;1987;   336.426;   468.000;1989;    73.765;    8
05;    76.868;1987;   214.542;   340.290;1989;    94.756;    7
06;    11.217;1987;  -999.000;   123.770;1989;  -999.000;    5
07;     3.323;1987;  -999.000;    58.058;1989;  -999.000;    5
08;    15.487;1993;    27.282;    40.461;1989;     8.309;    6
09;    12.224;1993;    20.332;    32.537;1989;     7.102;    6
10;     7.711;1987;    27.028;    40.881;1994;    12.340;    8
11;    26.861;1987;    38.895;    76.600;1989;    15.163;    9
12;    28.825;1987;   107.788;   219.387;1989;    66.866;    8
