# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              3269500
# River:                 URUGUAY RIVER
# Station:               CONCORDIA
# Country:               AR
# Latitude (dec. °):      -31.400000
# Longitude (de. °):      -58.020000
# Catchment area (km²):   249312.000
# Altitude (m.a.s.l):           2.00
# Next d/s station:      -
# Remarks:               
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1968 - 1979
# No. of years:          12
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1968;   621.000;01;  2573.417;  8417.000;11;  12
1969;  1975.000;12;  4479.417;  7888.000;01;  12
1970;  1814.000;04;  4344.167;  8986.000;07;  12
1971;   501.000;12;  5554.000;  9658.000;02;  12
1972;   968.000;01;  8296.833; 18268.000;09;  12
1973;  1805.000;12;  8589.167; 14105.000;07;  12
1974;  1640.000;04;  3927.500;  6805.000;06;  12
1975;  2565.000;02;  5672.917; 10635.000;09;  12
1976;  1850.000;05;  4458.333;  8850.000;08;  12
1977;  3000.000;06;  6137.500; 10750.000;08;  12
1978;   650.000;05;  3475.000;  8200.000;11;  12
1979;   580.000;02;  5109.750; 15962.000;10;  12
#
#
# For ENTIRE PERIOD
# Calculated only from years with less than 2 months missing
#
#   LQ:   lowest monthly discharge from the entire period
#   MQ_1: mean discharge of all monthly discharges in the period [m³/s]
#   MQ_2: mean discharge volume per year of all monthly discharges in the period [km³/a]
#   MQ_3: mean runoff per year of all monthly discharges in the period [mm/a]
#   HQ:   highest monthly discharge from the entire periode
#   n:    number of available months used for MQ calculation
#
LQ;MQ_1;MQ_2;MQ_3;HQ;n
   501.000;  5218.167;   164.560;       660; 18268.000;  144
#
#
# For EACH MONTH of the year (12 records covering max. n years)
# Calculated only for months with <= 10 missing days
#
#   month: month (1=January)
#   LQ:    lowest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   MQ:    mean discharge from all monthly discharges of the given month in the entire period
#   HQ:    highest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   std:   standard deviation of all monthly discharges of the given month in the entire period
#   n:     number of available daily values used for computation
#
month;LQ;year;MQ;HQ;year;std;n
01;   621.000;1968;  4102.833;  8905.000;1971;  2777.203;   12
02;   580.000;1979;  4418.667; 11665.000;1973;  3511.017;   12
03;   810.000;1968;  3729.250;  6065.000;1973;  1757.768;   12
04;   900.000;1978;  3269.083;  6350.000;1977;  1830.375;   12
05;   650.000;1978;  4536.167; 12910.000;1973;  3257.002;   12
06;  1250.000;1978;  5914.333; 16048.000;1972;  4201.173;   12
07;  2800.000;1976;  6979.833; 14105.000;1973;  3829.834;   12
08;  1512.000;1968;  7061.833; 12431.000;1972;  3294.896;   12
09;  1961.000;1968;  6296.083; 18268.000;1972;  4847.500;   12
10;  2040.000;1974;  6254.167; 15962.000;1979;  4287.053;   12
11;   968.000;1971;  6152.000; 12244.000;1979;  3397.975;   12
12;   501.000;1971;  3903.750;  7380.000;1979;  2058.649;   12
