# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              6142500
# River:                 NITRA
# Station:               BANOV (BANOVSKA KESA)
# Country:               SK
# Latitude (dec. °):       48.049999
# Longitude (de. °):       18.200001
# Catchment area (km²):     3103.000
# Altitude (m.a.s.l):         116.00
# Next d/s station:      6442450
# Remarks:               
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1978 - 1988
# No. of years:          11
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1978;     5.833;11;    14.749;    33.968;03;  12
1979;     5.933;09;    18.265;    28.097;03;  12
1980;     8.903;08;    18.716;    26.828;02;  12
1981;     6.833;09;    17.380;    69.935;03;  12
1982;     4.400;09;    14.965;    33.774;03;  12
1983;     6.161;08;    15.682;    36.581;03;  12
1984;     5.323;01;    15.054;    29.516;05;  12
1985;     6.968;10;    19.774;    52.226;05;  12
1986;     8.933;09;    19.042;    38.633;06;  12
1987;     7.710;10;    25.327;    59.393;02;  12
1988;     6.645;10;    16.543;    44.733;04;  12
#
#
# For ENTIRE PERIOD
# Calculated only from years with less than 2 months missing
#
#   LQ:   lowest monthly discharge from the entire period
#   MQ_1: mean discharge of all monthly discharges in the period [m³/s]
#   MQ_2: mean discharge volume per year of all monthly discharges in the period [km³/a]
#   MQ_3: mean runoff per year of all monthly discharges in the period [mm/a]
#   HQ:   highest monthly discharge from the entire periode
#   n:    number of available months used for MQ calculation
#
LQ;MQ_1;MQ_2;MQ_3;HQ;n
     4.400;    17.773;     0.560;       181;    69.935;  132
#
#
# For EACH MONTH of the year (12 records covering max. n years)
# Calculated only for months with <= 10 missing days
#
#   month: month (1=January)
#   LQ:    lowest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   MQ:    mean discharge from all monthly discharges of the given month in the entire period
#   HQ:    highest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   std:   standard deviation of all monthly discharges of the given month in the entire period
#   n:     number of available daily values used for computation
#
month;LQ;year;MQ;HQ;year;std;n
01;     5.323;1984;    17.129;    31.645;1982;     7.877;   11
02;     9.448;1984;    24.252;    59.393;1987;    13.202;   11
03;    23.194;1984;    34.968;    69.935;1981;    12.699;   11
04;    18.600;1981;    30.076;    52.800;1987;    10.056;   11
05;    13.323;1986;    24.572;    52.226;1985;    12.609;   11
06;     8.000;1982;    18.727;    39.200;1987;    11.185;   11
07;     6.968;1988;    10.848;    18.452;1980;     3.189;   11
08;     6.161;1983;     9.739;    25.065;1985;     5.368;   11
09;     4.400;1982;     8.415;    12.467;1984;     2.541;   11
10;     5.968;1982;     8.936;    19.387;1980;     3.839;   11
11;     5.833;1978;    10.715;    20.200;1980;     4.970;   11
12;     7.677;1978;    14.894;    26.677;1979;     6.064;   11
