# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              6972130
# River:                 VYG
# Station:               BELOMORSK
# Country:               RU
# Latitude (dec. °):       64.525278
# Longitude (de. °):       34.765833
# Catchment area (km²):    27000.000
# Altitude (m.a.s.l):        -999.00
# Next d/s station:      -
# Remarks:               
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1964 - 1973
# No. of years:          10
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1964;   189.000;08;   207.083;   245.000;12;  12
1965;   170.000;04;   217.333;   274.000;01;  12
1966;   166.000;09;   244.250;   366.000;05;  12
1967;   191.000;04;   233.000;   333.000;05;  12
1968;   166.000;03;   278.667;   406.000;05;  12
1969;   216.000;06;   274.417;   365.000;10;  12
1970;   215.000;04;   268.000;   333.000;05;  12
1971;   199.000;04;   255.167;   322.000;06;  12
1972;   190.000;07;   233.250;   286.000;06;  12
1973;   158.000;08;   233.333;   337.000;05;  12
#
#
# For ENTIRE PERIOD
# Calculated only from years with less than 2 months missing
#
#   LQ:   lowest monthly discharge from the entire period
#   MQ_1: mean discharge of all monthly discharges in the period [m³/s]
#   MQ_2: mean discharge volume per year of all monthly discharges in the period [km³/a]
#   MQ_3: mean runoff per year of all monthly discharges in the period [mm/a]
#   HQ:   highest monthly discharge from the entire periode
#   n:    number of available months used for MQ calculation
#
LQ;MQ_1;MQ_2;MQ_3;HQ;n
   158.000;   244.450;     7.709;       286;   406.000;  120
#
#
# For EACH MONTH of the year (12 records covering max. n years)
# Calculated only for months with <= 10 missing days
#
#   month: month (1=January)
#   LQ:    lowest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   MQ:    mean discharge from all monthly discharges of the given month in the entire period
#   HQ:    highest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   std:   standard deviation of all monthly discharges of the given month in the entire period
#   n:     number of available daily values used for computation
#
month;LQ;year;MQ;HQ;year;std;n
01;   180.000;1966;   235.400;   274.000;1965;    31.255;   10
02;   194.000;1964;   237.800;   296.000;1970;    30.799;   10
03;   166.000;1968;   219.900;   301.000;1969;    38.616;   10
04;   170.000;1965;   200.000;   251.000;1969;    22.191;   10
05;   189.000;1965;   306.600;   406.000;1968;    68.504;   10
06;   188.000;1965;   274.600;   368.000;1968;    61.575;   10
07;   182.000;1965;   217.900;   274.000;1966;    30.399;   10
08;   158.000;1973;   213.600;   261.000;1969;    32.830;   10
09;   158.000;1973;   230.000;   281.000;1968;    44.422;   10
10;   206.000;1964;   268.600;   365.000;1969;    46.253;   10
11;   226.000;1972;   253.600;   317.000;1968;    26.879;   10
12;   232.000;1967;   275.400;   350.000;1968;    33.267;   10
