# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              2903085
# River:                 UNGRA
# Station:               YUHTA
# Country:               RU
# Latitude (dec. °):       59.180000
# Longitude (de. °):      135.150000
# Catchment area (km²):     4920.000
# Altitude (m.a.s.l):        -999.00
# Next d/s station:      2903080
# Remarks:               
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1976 - 1987
# No. of years:          12
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1976;  -999.000;00;  -999.000;  -999.000;00;   7
1977;     4.620;03;    47.360;   188.000;05;  12
1978;     2.120;02;    64.856;   221.000;06;  12
1979;     3.070;03;    61.920;   210.000;05;  12
1980;     3.770;04;    57.324;   288.000;06;  12
1981;     3.500;03;    72.025;   169.000;06;  12
1982;     4.750;01;    71.081;   221.000;06;  12
1983;     8.030;02;    72.643;   231.000;06;  12
1984;     5.190;12;    55.835;   296.000;05;  12
1985;     1.440;03;    30.678;   100.000;06;  12
1986;     1.740;03;    32.545;   107.000;05;  12
1987;     2.420;03;    50.093;   232.000;06;  12
#
#
# For ENTIRE PERIOD
# Calculated only from years with less than 2 months missing
#
#   LQ:   lowest monthly discharge from the entire period
#   MQ_1: mean discharge of all monthly discharges in the period [m³/s]
#   MQ_2: mean discharge volume per year of all monthly discharges in the period [km³/a]
#   MQ_3: mean runoff per year of all monthly discharges in the period [mm/a]
#   HQ:   highest monthly discharge from the entire periode
#   n:    number of available months used for MQ calculation
#
LQ;MQ_1;MQ_2;MQ_3;HQ;n
     1.440;    57.038;     1.799;       366;   296.000;  139
#
#
# For EACH MONTH of the year (12 records covering max. n years)
# Calculated only for months with <= 10 missing days
#
#   month: month (1=January)
#   LQ:    lowest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   MQ:    mean discharge from all monthly discharges of the given month in the entire period
#   HQ:    highest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   std:   standard deviation of all monthly discharges of the given month in the entire period
#   n:     number of available daily values used for computation
#
month;LQ;year;MQ;HQ;year;std;n
01;     3.090;1985;     6.548;    11.300;1979;     3.000;   11
02;     1.770;1985;     4.784;     8.030;1983;     2.281;   11
03;     1.440;1985;     4.179;     8.740;1983;     2.163;   11
04;     2.690;1986;     6.772;    15.300;1982;     3.824;   11
05;    73.200;1987;   172.709;   296.000;1984;    66.483;   11
06;    85.200;1979;   175.425;   288.000;1980;    68.039;   12
07;    41.300;1985;    94.833;   153.000;1983;    41.665;   12
08;    36.300;1985;    92.175;   197.000;1979;    48.078;   12
09;    29.500;1984;    68.408;   134.000;1981;    34.199;   12
10;    12.700;1980;    26.550;    56.700;1981;    11.364;   12
11;     6.350;1986;    15.210;    35.400;1981;     7.772;   12
12;     4.290;1980;     9.341;    15.600;1982;     4.012;   12
