# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              2218201
# River:                 HARI RUD RIVER
# Station:               TIR PUL
# Country:               AF
# Latitude (dec. °):       34.600000
# Longitude (de. °):       61.266667
# Catchment area (km²):    31760.000
# Altitude (m.a.s.l):         760.00
# Next d/s station:      -
# Remarks:               USGS-ID: 343600061160000
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1969 - 1978
# No. of years:          10
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1969;     0.230;09;   103.586;   373.633;04;  10
1970;     0.005;09;    11.997;    47.742;03;  12
1971;     0.053;08;     2.987;    16.923;04;  12
1972;     0.087;08;    34.553;   149.217;04;  12
1973;     0.012;09;    22.437;    96.135;05;  12
1974;     0.026;08;    14.819;    78.427;04;  12
1975;     0.015;09;    42.761;   194.290;05;  12
1976;     0.081;09;    58.603;   281.000;05;  12
1977;     0.108;09;    13.144;    38.790;04;  12
1978;  -999.000;00;  -999.000;  -999.000;00;   9
#
#
# For ENTIRE PERIOD
# Calculated only from years with less than 2 months missing
#
#   LQ:   lowest monthly discharge from the entire period
#   MQ_1: mean discharge of all monthly discharges in the period [m³/s]
#   MQ_2: mean discharge volume per year of all monthly discharges in the period [km³/a]
#   MQ_3: mean runoff per year of all monthly discharges in the period [mm/a]
#   HQ:   highest monthly discharge from the entire periode
#   n:    number of available months used for MQ calculation
#
LQ;MQ_1;MQ_2;MQ_3;HQ;n
     0.005;    31.625;     0.997;        31;   373.633;  115
#
#
# For EACH MONTH of the year (12 records covering max. n years)
# Calculated only for months with <= 10 missing days
#
#   month: month (1=January)
#   LQ:    lowest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   MQ:    mean discharge from all monthly discharges of the given month in the entire period
#   HQ:    highest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   std:   standard deviation of all monthly discharges of the given month in the entire period
#   n:     number of available daily values used for computation
#
month;LQ;year;MQ;HQ;year;std;n
01;     0.799;1971;    12.773;    20.181;1978;     6.419;    9
02;     1.304;1971;    22.396;    35.503;1976;    10.059;    9
03;     3.385;1971;    67.182;   246.857;1969;    67.140;   10
04;    16.923;1971;   124.623;   373.633;1969;   111.433;   10
05;     1.033;1970;   108.464;   302.065;1969;   113.957;   10
06;     0.064;1970;    23.911;    95.320;1969;    32.741;   10
07;     0.027;1974;     0.879;     5.636;1969;     1.792;   10
08;     0.014;1973;     0.092;     0.436;1969;     0.125;   10
09;     0.005;1970;     0.077;     0.230;1969;     0.065;   10
10;     0.044;1973;     0.162;     0.542;1969;     0.152;    9
11;     0.036;1973;     2.744;     9.761;1976;     3.945;    9
12;     0.221;1973;     4.660;    12.837;1976;     5.056;    9
