# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              2587401
# River:                 TOKACHI
# Station:               OBIHIRO
# Country:               JP
# Latitude (dec. °):       42.930000
# Longitude (de. °):      143.210000
# Catchment area (km²):     2529.300
# Altitude (m.a.s.l):        -999.00
# Next d/s station:      2587400
# Remarks:               
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1993 - 2003
# No. of years:          11
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1993;    47.981;02;   101.407;   223.491;06;  12
1994;    45.087;03;    96.540;   223.466;09;  12
1995;    34.736;02;    97.428;   206.033;05;  12
1996;    40.771;03;    84.884;   169.099;05;  12
1997;    38.775;02;    91.221;   165.956;08;  12
1998;    48.354;02;   104.475;   261.822;09;  12
1999;  -999.000;00;  -999.000;  -999.000;00;   0
2000;    32.531;03;   113.250;   295.465;05;  12
2001;    34.569;02;    99.026;   238.401;09;  12
2002;    32.055;02;    70.892;   132.151;10;  12
2003;    35.541;02;    74.886;   151.247;08;  12
#
#
# For ENTIRE PERIOD
# Calculated only from years with less than 2 months missing
#
#   LQ:   lowest monthly discharge from the entire period
#   MQ_1: mean discharge of all monthly discharges in the period [m³/s]
#   MQ_2: mean discharge volume per year of all monthly discharges in the period [km³/a]
#   MQ_3: mean runoff per year of all monthly discharges in the period [mm/a]
#   HQ:   highest monthly discharge from the entire periode
#   n:    number of available months used for MQ calculation
#
LQ;MQ_1;MQ_2;MQ_3;HQ;n
    32.055;    93.401;     2.945;      1165;   295.465;  120
#
#
# For EACH MONTH of the year (12 records covering max. n years)
# Calculated only for months with <= 10 missing days
#
#   month: month (1=January)
#   LQ:    lowest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   MQ:    mean discharge from all monthly discharges of the given month in the entire period
#   HQ:    highest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   std:   standard deviation of all monthly discharges of the given month in the entire period
#   n:     number of available daily values used for computation
#
month;LQ;year;MQ;HQ;year;std;n
01;    37.852;2002;    45.395;    54.221;1998;     5.897;   10
02;    32.055;2002;    40.936;    56.335;1994;     7.766;   10
03;    32.531;2000;    43.764;    53.717;1993;     6.827;   10
04;    68.756;1996;   110.356;   213.963;2000;    41.112;   10
05;    77.028;2002;   161.229;   295.465;2000;    59.149;   10
06;    61.911;2002;   115.914;   223.491;1993;    45.115;   10
07;    52.414;2003;    86.307;   133.543;2001;    29.362;   10
08;    70.406;1994;   124.277;   185.946;1995;    35.846;   10
09;    56.345;2002;   151.952;   261.822;1998;    69.345;   10
10;    76.543;2003;   108.298;   160.010;1998;    24.829;   10
11;    51.675;2001;    75.027;   107.301;1993;    17.803;   10
12;    38.942;2001;    57.356;    83.489;1997;    13.057;   10
