# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              2998501
# River:                 KOLYMA
# Station:               EMTEGEI
# Country:               RU
# Latitude (dec. °):       62.830000
# Longitude (de. °):      146.500000
# Catchment area (km²):     9560.000
# Altitude (m.a.s.l):        -999.00
# Next d/s station:      2998505
# Remarks:               
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1980 - 1990
# No. of years:          11
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1980;    51.267;04;  4549.445; 20958.000;06;  12
1981;    76.833;03;  2512.961; 11281.379;06;  12
1982;    81.367;04;  2938.840; 13438.667;06;  12
1983;    90.667;04;  1871.711;  8261.667;06;  12
1984;    94.400;04;  3165.758;  9178.064;07;  12
1985;   139.400;04;  4855.601; 26218.000;06;  12
1986;   152.967;04;  3623.180; 15876.667;06;  12
1987;   141.613;05;  3280.694; 17555.699;06;  12
1988;   100.161;03;  2326.804;  9609.667;06;  12
1989;   197.643;02;  2550.009; 12300.667;06;  12
1990;   294.900;04;  4330.226; 13081.667;06;  12
#
#
# For ENTIRE PERIOD
# Calculated only from years with less than 2 months missing
#
#   LQ:   lowest monthly discharge from the entire period
#   MQ_1: mean discharge of all monthly discharges in the period [m³/s]
#   MQ_2: mean discharge volume per year of all monthly discharges in the period [km³/a]
#   MQ_3: mean runoff per year of all monthly discharges in the period [mm/a]
#   HQ:   highest monthly discharge from the entire periode
#   n:    number of available months used for MQ calculation
#
LQ;MQ_1;MQ_2;MQ_3;HQ;n
    51.267;  3273.202;   103.224;     10797; 26218.000;  132
#
#
# For EACH MONTH of the year (12 records covering max. n years)
# Calculated only for months with <= 10 missing days
#
#   month: month (1=January)
#   LQ:    lowest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   MQ:    mean discharge from all monthly discharges of the given month in the entire period
#   HQ:    highest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   std:   standard deviation of all monthly discharges of the given month in the entire period
#   n:     number of available daily values used for computation
#
month;LQ;year;MQ;HQ;year;std;n
01;   127.226;1984;   233.269;   367.548;1990;    75.946;   11
02;    83.607;1980;   176.610;   335.750;1990;    69.098;   11
03;    65.806;1980;   161.692;   327.645;1990;    84.653;   11
04;    51.267;1980;   138.981;   294.900;1990;    75.962;   11
05;   141.613;1987;  1584.777;  4371.387;1990;  1404.718;   11
06;  7397.667;1984; 14179.977; 26218.000;1985;  5663.331;   11
07;  3384.194;1983;  7924.692; 17577.420;1980;  4420.039;   11
08;  4210.968;1987;  6903.975; 11812.903;1990;  2368.691;   11
09;  3148.667;1983;  5459.188; 10280.667;1990;  2134.413;   11
10;   926.710;1983;  1725.097;  3177.097;1986;   620.125;   11
11;   318.200;1980;   444.784;   681.367;1990;   119.117;   11
12;   210.323;1983;   345.387;   514.032;1990;    93.151;   11
