# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              2587082
# River:                 TESHIO
# Station:               BIFUKA-BASHI
# Country:               JP
# Latitude (dec. °):       44.480000
# Longitude (de. °):      142.340000
# Catchment area (km²):     2899.000
# Altitude (m.a.s.l):        -999.00
# Next d/s station:      2587081
# Remarks:               
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1993 - 2003
# No. of years:          11
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1993;    40.370;08;   105.014;   268.110;04;  12
1994;    42.290;02;   150.968;   459.800;05;  12
1995;    42.262;02;   127.818;   339.491;04;  12
1996;    54.039;01;   128.340;   340.313;05;  12
1997;    48.487;09;   135.413;   378.905;04;  12
1998;    57.122;01;   124.638;   362.062;04;  12
1999;    49.516;01;   152.657;   465.597;04;  12
2000;    46.866;02;   139.007;   313.416;05;  12
2001;    38.257;02;   140.499;   435.519;04;  12
2002;    43.829;09;   110.128;   432.319;04;  12
2003;    41.779;09;   105.390;   355.108;04;  12
#
#
# For ENTIRE PERIOD
# Calculated only from years with less than 2 months missing
#
#   LQ:   lowest monthly discharge from the entire period
#   MQ_1: mean discharge of all monthly discharges in the period [m³/s]
#   MQ_2: mean discharge volume per year of all monthly discharges in the period [km³/a]
#   MQ_3: mean runoff per year of all monthly discharges in the period [mm/a]
#   HQ:   highest monthly discharge from the entire periode
#   n:    number of available months used for MQ calculation
#
LQ;MQ_1;MQ_2;MQ_3;HQ;n
    38.257;   129.079;     4.071;      1404;   465.597;  132
#
#
# For EACH MONTH of the year (12 records covering max. n years)
# Calculated only for months with <= 10 missing days
#
#   month: month (1=January)
#   LQ:    lowest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   MQ:    mean discharge from all monthly discharges of the given month in the entire period
#   HQ:    highest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   std:   standard deviation of all monthly discharges of the given month in the entire period
#   n:     number of available daily values used for computation
#
month;LQ;year;MQ;HQ;year;std;n
01;    40.416;2001;    54.975;    62.310;1995;     6.122;   11
02;    38.257;2001;    53.839;    73.757;1997;    12.143;   11
03;    43.130;1994;    71.200;   102.469;2002;    19.382;   11
04;   268.110;1993;   364.196;   465.597;1999;    65.481;   11
05;    97.266;2002;   277.027;   459.800;1994;   113.300;   11
06;    45.647;2002;    94.658;   135.595;1999;    29.646;   11
07;    47.516;1993;    93.452;   186.382;2000;    51.188;   11
08;    40.370;1993;   113.382;   156.517;1999;    43.151;   11
09;    41.779;2003;   114.811;   260.123;2001;    78.296;   11
10;    65.378;2002;   107.811;   147.413;1998;    25.900;   11
11;    77.976;1999;   129.280;   239.309;1995;    50.243;   11
12;    54.888;2000;    74.321;    92.426;1997;    11.011;   11
