# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              2856200
# River:                 GODAVARI
# Station:               DHALEGAON
# Country:               IN
# Latitude (dec. °):       19.200000
# Longitude (de. °):       76.370000
# Catchment area (km²):    30840.000
# Altitude (m.a.s.l):         387.00
# Next d/s station:      2856300
# Remarks:               
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1968 - 1979
# No. of years:          12
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1968;     1.000;05;   154.083;   876.000;08;  12
1969;     0.000;05;   311.583;  2059.000;09;  12
1970;     2.000;04;   165.167;   770.000;08;  12
1971;     1.000;04;   130.667;   591.000;09;  12
1972;     1.000;04;    32.417;   193.000;08;  12
1973;     0.000;05;   166.833;   736.000;09;  12
1974;     1.000;03;    35.167;   254.000;10;  12
1975;  -999.000;00;  -999.000;  -999.000;00;   0
1976;     1.000;05;   179.667;  1199.000;08;  12
1977;     1.000;05;    79.250;   391.000;07;  12
1978;     7.000;04;    48.083;   216.000;07;  12
1979;     2.000;05;    86.500;   598.000;09;  12
#
#
# For ENTIRE PERIOD
# Calculated only from years with less than 2 months missing
#
#   LQ:   lowest monthly discharge from the entire period
#   MQ_1: mean discharge of all monthly discharges in the period [m³/s]
#   MQ_2: mean discharge volume per year of all monthly discharges in the period [km³/a]
#   MQ_3: mean runoff per year of all monthly discharges in the period [mm/a]
#   HQ:   highest monthly discharge from the entire periode
#   n:    number of available months used for MQ calculation
#
LQ;MQ_1;MQ_2;MQ_3;HQ;n
     0.000;   126.311;     3.983;       129;  2059.000;  132
#
#
# For EACH MONTH of the year (12 records covering max. n years)
# Calculated only for months with <= 10 missing days
#
#   month: month (1=January)
#   LQ:    lowest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   MQ:    mean discharge from all monthly discharges of the given month in the entire period
#   HQ:    highest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   std:   standard deviation of all monthly discharges of the given month in the entire period
#   n:     number of available daily values used for computation
#
month;LQ;year;MQ;HQ;year;std;n
01;     1.000;1973;    10.091;    21.000;1976;     7.147;   11
02;     1.000;1973;     8.818;    21.000;1978;     6.630;   11
03;     1.000;1973;     5.091;    14.000;1968;     4.109;   11
04;     1.000;1969;     2.364;     7.000;1978;     1.963;   11
05;     0.000;1969;     1.545;     7.000;1978;     1.916;   11
06;     6.000;1974;    65.182;   165.000;1970;    60.593;   11
07;     6.000;1974;   274.818;   641.000;1976;   228.018;   11
08;    17.000;1978;   466.727;  1199.000;1976;   405.872;   11
09;    35.000;1974;   480.364;  2059.000;1969;   586.408;   11
10;     4.000;1972;   147.818;   367.000;1971;   123.049;   11
11;     4.000;1972;    23.000;    45.000;1974;    10.798;   11
12;     1.000;1972;    29.909;   106.000;1979;    37.943;   11
